,Word,Valence,Arousal,Dominance,Category,Flair,Stanza,Emotion,Quadrant
55203,wretched,,,,sadness,,,,
55204,gory,,,,sadness,,,,
55205,infanticide,,,,sadness,,,,
55206,horrifying,,,,sadness,,,,
55207,alienation,,,,sadness,,,,
55208,scs,0.36,0.3,0.33,sadness,NEGATIVE,NEUTRAL,,3.0
55209,choke,,,,sadness,,,,
55210,banished,,,,sadness,,,,
55211,kidnap,,,,sadness,,,,
55212,coffin,,,,sadness,,,,
55213,psychosis,,,,sadness,,,,
55214,missingyou,,,,sadness,,,,
55215,obituary,,,,sadness,,,,
55216,appropriation,0.51,0.632,0.7170000000000001,sadness,POSITIVE,NEUTRAL,negative,
55217,bleeding,,,,sadness,,,,
55218,disease,,,,sadness,,,,
55219,demise,,,,sadness,,,,
55220,woeful,,,,sadness,,,,
55221,extinct,,,,sadness,,,,
55222,obit,,,,sadness,,,,
55223,calamity,,,,sadness,,,,
55224,torn,,,,sadness,,,,
55225,paralyzed,,,,sadness,,,,
55226,buried,,,,sadness,,,,
55227,disfigured,,,,sadness,,,,
55228,isolate,,,,sadness,,,,
55229,ima,0.314,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55230,slaughterhouse,,,,sadness,,,,
55231,rejected,,,,sadness,,,,
55232,cripple,,,,sadness,,,,
55233,missing,,,,sadness,,,,
55234,leprosy,,,,sadness,,,,
55235,demonic,,,,sadness,,,,
55236,violently,,,,sadness,,,,
55237,woe,,,,sadness,,,,
55238,aqueous,0.429,0.27,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55239,violence,,,,sadness,,,,
55240,disgruntled,,,,sadness,,,,
55241,demolish,,,,sadness,,,,
55242,pain,,,,sadness,,,,
55243,jabal,0.3,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55244,malicious,,,,sadness,,,,
55245,ali,0.3,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55246,inequality,,,,sadness,,,,
55247,oppressor,,,,sadness,,,,
55248,lifesucks,,,,sadness,,,,
55249,gitex,0.33,0.3,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55250,hell,,,,sadness,,,,
55251,deformity,,,,sadness,,,,
55252,carcinoma,,,,sadness,,,,
55253,isolation,,,,sadness,,,,
55254,victim,,,,sadness,,,,
55255,banish,,,,sadness,,,,
55256,deformed,,,,sadness,,,,
55257,tearful,,,,sadness,,,,
55258,strangle,,,,sadness,,,,
55259,meltdown,,,,sadness,,,,
55260,incurable,,,,sadness,,,,
55261,punishing,,,,sadness,,,,
55262,mohammed,0.3,0.3,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55263,hemorrhage,,,,sadness,,,,
55264,suffocating,,,,sadness,,,,
55265,disembodied,,,,sadness,,,,
55266,feelingdown,,,,sadness,,,,
55267,terminate,,,,sadness,,,,
55268,lost,,,,sadness,,,,
55269,fp,0.31,0.31,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55270,mausoleum,,,,sadness,,,,
55271,arcane,0.5,0.49,0.637,sadness,NEGATIVE,NEUTRAL,,3.0
55272,burdensome,,,,sadness,,,,
55273,oppressive,,,,sadness,,,,
55274,afp,0.3,0.27,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55275,gloom,,,,sadness,,,,
55276,palsy,,,,sadness,,,,
55277,demolished,,,,sadness,,,,
55278,mohamed,0.31,0.28,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55279,awful,,,,sadness,,,,
55280,maktoum,0.31,0.28,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55281,failing,,,,sadness,,,,
55282,termination,,,,sadness,,,,
55283,treachery,,,,sadness,,,,
55284,maktoom,0.312,0.312,0.312,sadness,NEGATIVE,NEUTRAL,,3.0
55285,emaciated,,,,sadness,,,,
55286,stricken,,,,sadness,,,,
55287,lament,,,,sadness,,,,
55288,forsake,,,,sadness,,,,
55289,cremation,,,,sadness,,,,
55290,melancholy,,,,sadness,,,,
55291,plight,,,,sadness,,,,
55292,bomb,,,,sadness,,,,
55293,anguish,,,,sadness,,,,
55294,bitterly,,,,sadness,,,,
55295,forlorn,,,,sadness,,,,
55296,casket,,,,sadness,,,,
55297,steal,,,,sadness,,,,
55298,blighted,,,,sadness,,,,
55299,shitty,,,,sadness,,,,
55300,bleak,,,,sadness,,,,
55301,prices,0.36,0.31,0.33,sadness,NEGATIVE,NEUTRAL,,3.0
55302,tear,,,,sadness,,,,
55303,wretch,,,,sadness,,,,
55304,horrid,,,,sadness,,,,
55305,executioner,,,,sadness,,,,
55306,infertility,,,,sadness,,,,
55307,oppress,,,,sadness,,,,
55308,deprivation,,,,sadness,,,,
55309,belittle,,,,sadness,,,,
55310,barren,,,,sadness,,,,
55311,sinful,,,,sadness,,,,
55312,distraught,,,,sadness,,,,
55313,perilous,,,,sadness,,,,
55314,exorcism,,,,sadness,,,,
55315,terribly,,,,sadness,,,,
55316,archaic,0.271,0.327,0.332,sadness,NEGATIVE,NEUTRAL,negative,
55317,disgraced,,,,sadness,,,,
55318,lonely,,,,sadness,,,,
55319,ailing,,,,sadness,,,,
55320,mangle,,,,sadness,,,,
55321,jail,,,,sadness,,,,
55322,peril,,,,sadness,,,,
55323,beating,,,,sadness,,,,
55324,disgrace,,,,sadness,,,,
55325,lamenting,,,,sadness,,,,
55326,carcass,,,,sadness,,,,
55327,cowardice,,,,sadness,,,,
55328,depressed,,,,sadness,,,,
55329,mutilation,,,,sadness,,,,
55330,murder,,,,sadness,,,,
55331,depressing,,,,sadness,,,,
55332,disap,0.34,0.32,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55333,unbearable,,,,sadness,,,,
55334,stillborn,,,,sadness,,,,
55335,torment,,,,sadness,,,,
55336,slavery,,,,sadness,,,,
55337,morbid,,,,sadness,,,,
55338,depress,,,,sadness,,,,
55339,carnage,,,,sadness,,,,
55340,depression,,,,sadness,,,,
55341,suffering,,,,sadness,,,,
55342,induded,0.325,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55343,agony,,,,sadness,,,,
55344,untram,0.32,0.31,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55345,sad,,,,sadness,,,,
55346,grave,,,,sadness,,,,
55347,depressive,,,,sadness,,,,
55348,rimmed,0.32,0.31,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55349,unhappiness,,,,sadness,,,,
55350,crippled,,,,sadness,,,,
55351,bloodshed,,,,sadness,,,,
55352,pained,,,,sadness,,,,
55353,manslaughter,,,,sadness,,,,
55354,failure,,,,sadness,,,,
55355,unspoiled,0.3,0.257,0.343,sadness,NEGATIVE,NEUTRAL,,3.0
55356,mournful,,,,sadness,,,,
55357,famine,,,,sadness,,,,
55358,bloody,,,,sadness,,,,
55359,saddens,,,,sadness,,,,
55360,malignancy,,,,sadness,,,,
55361,winded,0.3,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55362,areola,0.417,0.396,0.381,sadness,NEGATIVE,NEUTRAL,,3.0
55363,mortification,,,,sadness,,,,
55364,lifeless,,,,sadness,,,,
55365,perishing,,,,sadness,,,,
55366,childloss,,,,sadness,,,,
55367,starvation,,,,sadness,,,,
55368,miscarriage,,,,sadness,,,,
55369,oppression,,,,sadness,,,,
55370,distorting,0.29,0.29,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55371,arduous,0.344,0.7829999999999999,0.605,sadness,NEGATIVE,NEGATIVE,negative,
55372,helplessness,,,,sadness,,,,
55373,casualty,,,,sadness,,,,
55374,terrorism,,,,sadness,,,,
55375,burial,,,,sadness,,,,
55376,killing,,,,sadness,,,,
55377,mourn,,,,sadness,,,,
55378,died,,,,sadness,,,,
55379,nra,0.28,0.31,0.33,sadness,NEGATIVE,NEUTRAL,,3.0
55380,catastrophe,,,,sadness,,,,
55381,stillbirth,,,,sadness,,,,
55382,murderer,,,,sadness,,,,
55383,earthquake,,,,sadness,,,,
55384,devastated,,,,sadness,,,,
55385,euthanasia,,,,sadness,,,,
55386,desecration,,,,sadness,,,,
55387,suicidal,,,,sadness,,,,
55388,misery,,,,sadness,,,,
55389,massacre,,,,sadness,,,,
55390,bereavement,,,,sadness,,,,
55391,suicide,,,,sadness,,,,
55392,boos,0.25,0.32,0.28,sadness,NEGATIVE,NEUTRAL,,3.0
55393,bereaved,,,,sadness,,,,
55394,fatal,,,,sadness,,,,
55395,incest,,,,sadness,,,,
55396,maganimously,0.25,0.325,0.275,sadness,NEGATIVE,NEUTRAL,,3.0
55397,grieving,,,,sadness,,,,
55398,booing,0.17,0.37,0.34,sadness,NEGATIVE,NEUTRAL,,3.0
55399,betrayed,,,,sadness,,,,
55400,crucifixion,,,,sadness,,,,
55401,cadaver,,,,sadness,,,,
55402,murderous,,,,sadness,,,,
55403,slaughtering,,,,sadness,,,,
55404,miserable,,,,sadness,,,,
55405,persecution,,,,sadness,,,,
55406,morbidity,,,,sadness,,,,
55407,hellish,,,,sadness,,,,
55408,cancer,,,,sadness,,,,
55409,depriving,0.27,0.32,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55410,execution,,,,sadness,,,,
55411,perish,,,,sadness,,,,
55412,exile,,,,sadness,,,,
55413,molestation,,,,sadness,,,,
55414,painful,,,,sadness,,,,
55415,deplorable,,,,sadness,,,,
55416,victimized,,,,sadness,,,,
55417,deceiver,0.3,0.289,0.311,sadness,NEGATIVE,NEUTRAL,,3.0
55418,morgue,,,,sadness,,,,
55419,exterminate,,,,sadness,,,,
55420,georgetown,0.29,0.31,0.29,sadness,NEGATIVE,NEUTRAL,,3.0
55421,unhappy,,,,sadness,,,,
55422,obliteration,,,,sadness,,,,
55423,argumentative,0.45,0.531,0.679,sadness,POSITIVE,NEUTRAL,negative,
55424,desperation,,,,sadness,,,,
55425,corpse,,,,sadness,,,,
55426,regretful,,,,sadness,,,,
55427,pandemic,,,,sadness,,,,
55428,contrasts,0.31,0.32,0.28,sadness,NEGATIVE,NEUTRAL,,3.0
55429,paralysis,,,,sadness,,,,
55430,unfortunately,,,,sadness,,,,
55431,forsaken,,,,sadness,,,,
55432,slayer,,,,sadness,,,,
55433,cried,,,,sadness,,,,
55434,slave,,,,sadness,,,,
55435,orphan,,,,sadness,,,,
55436,miserably,,,,sadness,,,,
55437,slaughter,,,,sadness,,,,
55438,armpit,0.28300000000000003,0.439,0.25,sadness,NEGATIVE,NEUTRAL,,3.0
55439,betrayal,,,,sadness,,,,
55440,lonesome,,,,sadness,,,,
55441,listless,,,,sadness,,,,
55442,alienated,,,,sadness,,,,
55443,portrayal,0.289,0.289,0.322,sadness,NEGATIVE,NEUTRAL,,3.0
55444,demoralized,,,,sadness,,,,
55445,battered,,,,sadness,,,,
55446,heartbreak,,,,sadness,,,,
55447,clinton,0.3,0.325,0.325,sadness,NEGATIVE,NEUTRAL,,3.0
55448,banishment,,,,sadness,,,,
55449,brokenheart,,,,sadness,,,,
55450,bury,,,,sadness,,,,
55451,terrorize,,,,sadness,,,,
55452,mortuary,,,,sadness,,,,
55453,perished,,,,sadness,,,,
55454,leukemia,,,,sadness,,,,
55455,protestor,0.24,0.28,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55456,lethal,,,,sadness,,,,
55457,kill,,,,sadness,,,,
55458,moribund,,,,sadness,,,,
55459,condemnation,,,,sadness,,,,
55460,painfully,,,,sadness,,,,
55461,contradicts,0.236,0.318,0.318,sadness,NEGATIVE,NEUTRAL,,3.0
55462,terrorist,,,,sadness,,,,
55463,condolence,,,,sadness,,,,
55464,faked,0.236,0.318,0.318,sadness,NEGATIVE,NEUTRAL,,3.0
55465,lynch,,,,sadness,,,,
55466,sufferer,,,,sadness,,,,
55467,fearful,,,,sadness,,,,
55468,loneliness,,,,sadness,,,,
55469,cemetery,,,,sadness,,,,
55470,fatality,,,,sadness,,,,
55471,ow,,,,sadness,,,,
55472,dumped,,,,sadness,,,,
55473,unwanted,,,,sadness,,,,
55474,lawrence,,,,sadness,,,,
55475,honor,,,,sadness,,,,
55476,reflection,,,,sadness,,,,
55477,cheer,,,,sadness,,,,
55478,seein,,,,sadness,,,,
55479,shakespeare,,,,sadness,,,,
55480,dead,,,,sadness,,,,
55481,winds,,,,sadness,,,,
55482,undefeated,,,,sadness,,,,
55483,treating,,,,sadness,,,,
55484,replaced,,,,sadness,,,,
55485,reminder,,,,sadness,,,,
55486,le,,,,sadness,,,,
55487,fr,,,,sadness,,,,
55488,warnings,0.23,0.34,0.32,sadness,NEGATIVE,NEGATIVE,,3.0
55489,tour,,,,sadness,,,,
55490,notice,,,,sadness,,,,
55491,spankers,0.23,0.34,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55492,twilight,,,,sadness,,,,
55493,boring,,,,sadness,,,,
55494,medium,,,,sadness,,,,
55495,patch,,,,sadness,,,,
55496,pouring,,,,sadness,,,,
55497,convince,,,,sadness,,,,
55498,trusted,,,,sadness,,,,
55499,bestfriends,,,,sadness,,,,
55500,di,,,,sadness,,,,
55501,forecast,,,,sadness,,,,
55502,hawaii,,,,sadness,,,,
55503,arrears,0.28600000000000003,0.485,0.302,sadness,NEGATIVE,NEUTRAL,negative,
55504,gossip,,,,sadness,,,,
55505,ouch,,,,sadness,,,,
55506,heavy,,,,sadness,,,,
55507,jk,,,,sadness,,,,
55508,conspiracies,0.273,0.29100000000000004,0.327,sadness,NEGATIVE,NEUTRAL,,3.0
55509,heaven,,,,sadness,,,,
55510,tired,,,,sadness,,,,
55511,weakest,0.28,0.27,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55512,jealous,,,,sadness,,,,
55513,removed,,,,sadness,,,,
55514,oversimplified,0.28,0.27,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55515,arrogance,0.14300000000000002,0.75,0.62,sadness,NEGATIVE,NEGATIVE,negative,
55516,effect,,,,sadness,,,,
55517,kkk,0.25,0.29,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55518,burst,,,,sadness,,,,
55519,sydney,,,,sadness,,,,
55520,pas,,,,sadness,,,,
55521,rum,,,,sadness,,,,
55522,newton,,,,sadness,,,,
55523,sunday,,,,sadness,,,,
55524,guaranteed,,,,sadness,,,,
55525,chorus,,,,sadness,,,,
55526,sandy,,,,sadness,,,,
55527,swollen,,,,sadness,,,,
55528,twin,,,,sadness,,,,
55529,dnt,,,,sadness,,,,
55530,stabbing,0.25,0.3,0.33,sadness,NEGATIVE,NEUTRAL,,3.0
55531,egypt,,,,sadness,,,,
55532,spiritual,,,,sadness,,,,
55533,adele,,,,sadness,,,,
55534,warns,0.22,0.35,0.33,sadness,NEGATIVE,NEUTRAL,,3.0
55535,nolove,,,,sadness,,,,
55536,desperate,,,,sadness,,,,
55537,eyed,,,,sadness,,,,
55538,charlie,,,,sadness,,,,
55539,represent,,,,sadness,,,,
55540,recognize,,,,sadness,,,,
55541,artificial,0.306,0.385,0.35100000000000003,sadness,NEGATIVE,NEGATIVE,,3.0
55542,straw,,,,sadness,,,,
55543,nixon,0.25,0.33,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55544,detroit,,,,sadness,,,,
55545,lool,,,,sadness,,,,
55546,brownies,,,,sadness,,,,
55547,friend,,,,sadness,,,,
55548,te,,,,sadness,,,,
55549,wid,,,,sadness,,,,
55550,wishing,,,,sadness,,,,
55551,prize,,,,sadness,,,,
55552,brake,,,,sadness,,,,
55553,nana,,,,sadness,,,,
55554,breaks,,,,sadness,,,,
55555,depth,,,,sadness,,,,
55556,clocks,,,,sadness,,,,
55557,dreams,,,,sadness,,,,
55558,why,,,,sadness,,,,
55559,beard,,,,sadness,,,,
55560,conservatives,0.25,0.325,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55561,wish,,,,sadness,,,,
55562,confused,,,,sadness,,,,
55563,adults,,,,sadness,,,,
55564,communicate,,,,sadness,,,,
55565,nc,,,,sadness,,,,
55566,rebuttals,0.31,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55567,nashville,,,,sadness,,,,
55568,accurate,,,,sadness,,,,
55569,ds,,,,sadness,,,,
55570,sweetheart,,,,sadness,,,,
55571,asbestos,0.35700000000000004,0.481,0.464,sadness,NEGATIVE,NEUTRAL,,3.0
55572,mocha,,,,sadness,,,,
55573,cider,,,,sadness,,,,
55574,taliban,0.3,0.28,0.28,sadness,NEGATIVE,NEUTRAL,,3.0
55575,michelle,,,,sadness,,,,
55576,darling,,,,sadness,,,,
55577,evildoers,0.257,0.329,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55578,kissed,,,,sadness,,,,
55579,du,0.257,0.329,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55580,toys,,,,sadness,,,,
55581,virgin,,,,sadness,,,,
55582,poppies,0.27,0.31,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55583,wishes,,,,sadness,,,,
55584,leaves,,,,sadness,,,,
55585,warlords,0.3,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55586,sun,,,,sadness,,,,
55587,goodmorning,,,,sadness,,,,
55588,shore,,,,sadness,,,,
55589,saddam,0.29,0.31,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55590,morning,,,,sadness,,,,
55591,horrible,,,,sadness,,,,
55592,hussein,0.29,0.31,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55593,buddies,,,,sadness,,,,
55594,annie,,,,sadness,,,,
55595,jenna,,,,sadness,,,,
55596,dome,,,,sadness,,,,
55597,unless,0.23,0.34,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55598,permission,,,,sadness,,,,
55599,dreamed,,,,sadness,,,,
55600,dublin,,,,sadness,,,,
55601,homicides,0.22,0.33,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55602,sticker,,,,sadness,,,,
55603,segment,,,,sadness,,,,
55604,asia,,,,sadness,,,,
55605,monkeys,,,,sadness,,,,
55606,hiring,,,,sadness,,,,
55607,guncite,0.28,0.31,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55608,unloved,,,,sadness,,,,
55609,bake,,,,sadness,,,,
55610,compares,0.271,0.3,0.314,sadness,NEGATIVE,NEUTRAL,,3.0
55611,tearing,,,,sadness,,,,
55612,comparisons,0.271,0.3,0.314,sadness,NEGATIVE,NEUTRAL,,3.0
55613,ashtray,0.406,0.382,0.265,sadness,NEGATIVE,NEUTRAL,guilt,3.0
55614,gaza,,,,sadness,,,,
55615,larry,,,,sadness,,,,
55616,asinine,0.429,0.472,0.433,sadness,NEGATIVE,NEGATIVE,,3.0
55617,bestfriend,,,,sadness,,,,
55618,outside,,,,sadness,,,,
55619,kisses,,,,sadness,,,,
55620,notebook,,,,sadness,,,,
55621,acknowledge,,,,sadness,,,,
55622,follows,,,,sadness,,,,
55623,bruce,,,,sadness,,,,
55624,asp,0.438,0.489,0.375,sadness,NEGATIVE,NEUTRAL,fear,3.0
55625,nhl,,,,sadness,,,,
55626,antisexuality,0.3,0.329,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55627,pakistan,,,,sadness,,,,
55628,asparagus,0.469,0.317,0.264,sadness,NEGATIVE,NEUTRAL,,3.0
55629,slowly,,,,sadness,,,,
55630,distracts,0.3,0.329,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55631,pple,,,,sadness,,,,
55632,passes,,,,sadness,,,,
55633,heroes,,,,sadness,,,,
55634,aspartame,0.469,0.48,0.322,sadness,NEGATIVE,NEUTRAL,,3.0
55635,poorly,,,,sadness,,,,
55636,worker,,,,sadness,,,,
55637,walmart,0.3,0.31,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55638,defending,,,,sadness,,,,
55639,mango,,,,sadness,,,,
55640,community,,,,sadness,,,,
55641,oreos,,,,sadness,,,,
55642,folks,,,,sadness,,,,
55643,toronto,,,,sadness,,,,
55644,asphalt,0.479,0.264,0.439,sadness,NEGATIVE,NEUTRAL,,3.0
55645,ne,,,,sadness,,,,
55646,shine,,,,sadness,,,,
55647,maple,,,,sadness,,,,
55648,tradition,,,,sadness,,,,
55649,noble,,,,sadness,,,,
55650,ceremony,,,,sadness,,,,
55651,boiled,0.25,0.32,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55652,expensive,,,,sadness,,,,
55653,realized,,,,sadness,,,,
55654,oregon,,,,sadness,,,,
55655,hearts,,,,sadness,,,,
55656,allegedly,0.271,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55657,truestory,,,,sadness,,,,
55658,esp,,,,sadness,,,,
55659,rent,,,,sadness,,,,
55660,dream,,,,sadness,,,,
55661,trends,,,,sadness,,,,
55662,bands,,,,sadness,,,,
55663,weapons,,,,sadness,,,,
55664,earliest,,,,sadness,,,,
55665,sparks,,,,sadness,,,,
55666,grandma,,,,sadness,,,,
55667,loop,,,,sadness,,,,
55668,hangout,,,,sadness,,,,
55669,nigga,,,,sadness,,,,
55670,fever,,,,sadness,,,,
55671,precious,,,,sadness,,,,
55672,glorious,,,,sadness,,,,
55673,nt,,,,sadness,,,,
55674,drain,,,,sadness,,,,
55675,suboptimal,0.26,0.3,0.31,sadness,NEGATIVE,NEGATIVE,,3.0
55676,drew,,,,sadness,,,,
55677,ireland,,,,sadness,,,,
55678,bashing,0.26,0.3,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55679,pm,,,,sadness,,,,
55680,hoodie,,,,sadness,,,,
55681,maria,,,,sadness,,,,
55682,mee,,,,sadness,,,,
55683,monopoly,,,,sadness,,,,
55684,slipped,,,,sadness,,,,
55685,rated,,,,sadness,,,,
55686,frost,,,,sadness,,,,
55687,desensitize,0.29,0.3,0.3,sadness,NEGATIVE,NEUTRAL,,3.0
55688,ave,,,,sadness,,,,
55689,endure,,,,sadness,,,,
55690,intense,,,,sadness,,,,
55691,zombie,,,,sadness,,,,
55692,sleepy,,,,sadness,,,,
55693,pillow,,,,sadness,,,,
55694,sold,,,,sadness,,,,
55695,harder,,,,sadness,,,,
55696,dairy,,,,sadness,,,,
55697,substitute,,,,sadness,,,,
55698,friedmans,0.325,0.3,0.312,sadness,NEGATIVE,NEUTRAL,,3.0
55699,fridays,,,,sadness,,,,
55700,monthly,,,,sadness,,,,
55701,spice,,,,sadness,,,,
55702,greatly,,,,sadness,,,,
55703,erase,,,,sadness,,,,
55704,struggles,,,,sadness,,,,
55705,senior,,,,sadness,,,,
55706,loosing,,,,sadness,,,,
55707,chai,,,,sadness,,,,
55708,defeat,,,,sadness,,,,
55709,illinois,,,,sadness,,,,
55710,raising,,,,sadness,,,,
55711,darren,,,,sadness,,,,
55712,succeed,,,,sadness,,,,
55713,village,,,,sadness,,,,
55714,highlight,,,,sadness,,,,
55715,fail,,,,sadness,,,,
55716,lakers,,,,sadness,,,,
55717,athletes,,,,sadness,,,,
55718,hundreds,,,,sadness,,,,
55719,ole,,,,sadness,,,,
55720,glee,,,,sadness,,,,
55721,recover,,,,sadness,,,,
55722,disputes,0.262,0.3,0.313,sadness,NEGATIVE,NEUTRAL,,3.0
55723,loyalty,,,,sadness,,,,
55724,innocent,,,,sadness,,,,
55725,cupcakes,,,,sadness,,,,
55726,kinda,,,,sadness,,,,
55727,pup,,,,sadness,,,,
55728,peeps,,,,sadness,,,,
55729,qusay,0.26,0.26,0.26,sadness,NEGATIVE,NEUTRAL,,3.0
55730,closing,,,,sadness,,,,
55731,bunny,,,,sadness,,,,
55732,laws,,,,sadness,,,,
55733,pretend,,,,sadness,,,,
55734,gloating,0.24,0.33,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55735,assimilation,0.429,0.378,0.463,sadness,NEGATIVE,NEUTRAL,,3.0
55736,series,,,,sadness,,,,
55737,october,,,,sadness,,,,
55738,squeeeeeeeallll,0.29,0.31,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55739,grinch,,,,sadness,,,,
55740,september,,,,sadness,,,,
55741,anniversary,,,,sadness,,,,
55742,canceled,,,,sadness,,,,
55743,swing,,,,sadness,,,,
55744,rainbow,,,,sadness,,,,
55745,concert,,,,sadness,,,,
55746,theirs,,,,sadness,,,,
55747,cape,,,,sadness,,,,
55748,wheat,,,,sadness,,,,
55749,greet,,,,sadness,,,,
55750,inaccuracies,0.3,0.267,0.289,sadness,NEGATIVE,NEUTRAL,,3.0
55751,earrings,,,,sadness,,,,
55752,promised,,,,sadness,,,,
55753,aw,,,,sadness,,,,
55754,ughh,,,,sadness,,,,
55755,yuh,,,,sadness,,,,
55756,rich,,,,sadness,,,,
55757,flags,,,,sadness,,,,
55758,hometown,,,,sadness,,,,
55759,allergic,,,,sadness,,,,
55760,assumption,0.479,0.431,0.417,sadness,NEGATIVE,NEUTRAL,,3.0
55761,loses,,,,sadness,,,,
55762,craving,,,,sadness,,,,
55763,reflect,,,,sadness,,,,
55764,flatly,0.28,0.3,0.29,sadness,NEGATIVE,NEGATIVE,,3.0
55765,lmaoo,,,,sadness,,,,
55766,jet,,,,sadness,,,,
55767,writing,,,,sadness,,,,
55768,no,,,,sadness,,,,
55769,timeframe,0.3,0.275,0.325,sadness,NEGATIVE,NEUTRAL,,3.0
55770,souls,,,,sadness,,,,
55771,bestie,,,,sadness,,,,
55772,arizona,,,,sadness,,,,
55773,italy,,,,sadness,,,,
55774,partying,,,,sadness,,,,
55775,paradise,,,,sadness,,,,
55776,resources,,,,sadness,,,,
55777,contradicting,0.3,0.3,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55778,panda,,,,sadness,,,,
55779,detractors,0.3,0.3,0.31,sadness,NEGATIVE,NEUTRAL,,3.0
55780,th,,,,sadness,,,,
55781,bong,,,,sadness,,,,
55782,sweater,,,,sadness,,,,
55783,deff,,,,sadness,,,,
55784,delhi,,,,sadness,,,,
55785,den,,,,sadness,,,,
55786,higlighting,0.243,0.329,0.314,sadness,NEGATIVE,NEUTRAL,,3.0
55787,laxness,0.243,0.329,0.314,sadness,NEGATIVE,NEUTRAL,,3.0
55788,wa,,,,sadness,,,,
55789,iloveyou,,,,sadness,,,,
55790,fringe,,,,sadness,,,,
55791,tix,,,,sadness,,,,
55792,donate,,,,sadness,,,,
55793,reflecting,,,,sadness,,,,
55794,reminds,,,,sadness,,,,
55795,afford,,,,sadness,,,,
55796,morrow,,,,sadness,,,,
55797,exhausting,,,,sadness,,,,
55798,fame,,,,sadness,,,,
55799,deeply,,,,sadness,,,,
55800,awww,,,,sadness,,,,
55801,pray,,,,sadness,,,,
55802,lover,,,,sadness,,,,
55803,wo,,,,sadness,,,,
55804,headache,,,,sadness,,,,
55805,campaigns,0.222,0.333,0.244,sadness,NEGATIVE,NEUTRAL,,3.0
55806,dem,,,,sadness,,,,
55807,playoffs,,,,sadness,,,,
55808,silenced,0.222,0.333,0.244,sadness,NEGATIVE,NEUTRAL,,3.0
55809,noticing,,,,sadness,,,,
55810,postponed,,,,sadness,,,,
55811,disney,,,,sadness,,,,
55812,moore,,,,sadness,,,,
55813,disorder,,,,sadness,,,,
55814,mischaracterized,0.275,0.312,0.312,sadness,NEGATIVE,NEUTRAL,,3.0
55815,yearbook,,,,sadness,,,,
55816,memory,,,,sadness,,,,
55817,roller,,,,sadness,,,,
55818,ahah,,,,sadness,,,,
55819,hv,,,,sadness,,,,
55820,vet,,,,sadness,,,,
55821,kc,,,,sadness,,,,
55822,warped,,,,sadness,,,,
55823,detractor,0.31,0.28,0.32,sadness,NEGATIVE,NEUTRAL,,3.0
55824,parade,,,,sadness,,,,
55825,reduce,,,,sadness,,,,
55826,asylum,0.407,0.33,0.445,sadness,NEGATIVE,NEUTRAL,fear,3.0
55827,doom,,,,sadness,,,,
55828,aspect,,,,sadness,,,,
55829,wished,,,,sadness,,,,
55830,feelings,,,,sadness,,,,
55831,account,,,,sadness,,,,
55832,ps,,,,sadness,,,,
55833,lies,,,,sadness,,,,
