,Word,Valence,Arousal,Dominance,Category,Flair,Stanza,Emotion,Quadrant
70620,district,,,,unfriendly,,,,
70621,icy,,,,unfriendly,,,,
70622,took,,,,unfriendly,,,,
70623,tv,,,,unfriendly,,,,
70624,tears,,,,unfriendly,,,,
70625,skype,,,,unfriendly,,,,
70626,individuals,,,,unfriendly,,,,
70627,royal,,,,unfriendly,,,,
70628,gf,,,,unfriendly,,,,
70629,so,,,,unfriendly,,,,
70630,smoothie,,,,unfriendly,,,,
70631,fridays,,,,unfriendly,,,,
70632,belt,,,,unfriendly,,,,
70633,entertain,,,,unfriendly,,,,
70634,x,,,,unfriendly,,,,
70635,collect,,,,unfriendly,,,,
70636,asphyxia,0.198,0.7040000000000001,0.311,unfriendly,NEGATIVE,NEGATIVE,,2.0
70637,security,,,,unfriendly,,,,
70638,affects,,,,unfriendly,,,,
70639,asphyxiation,0.059,0.745,0.412,unfriendly,NEGATIVE,NEGATIVE,,2.0
70640,maintain,,,,unfriendly,,,,
70641,des,,,,unfriendly,,,,
70642,marking,,,,unfriendly,,,,
70643,neat,,,,unfriendly,,,,
70644,carl,,,,unfriendly,,,,
70645,defending,,,,unfriendly,,,,
70646,or,,,,unfriendly,,,,
70647,sent,,,,unfriendly,,,,
70648,chatting,,,,unfriendly,,,,
70649,include,,,,unfriendly,,,,
70650,material,,,,unfriendly,,,,
70651,editing,,,,unfriendly,,,,
70652,radio,,,,unfriendly,,,,
70653,learn,,,,unfriendly,,,,
70654,gives,0.062,0.6659999999999999,0.15,unfriendly,POSITIVE,NEUTRAL,guilt,
70655,worked,,,,unfriendly,,,,
70656,snowman,,,,unfriendly,,,,
70657,zach,,,,unfriendly,,,,
70658,sales,,,,unfriendly,,,,
70659,supermarket,,,,unfriendly,,,,
70660,salad,,,,unfriendly,,,,
70661,hallways,,,,unfriendly,,,,
70662,teams,,,,unfriendly,,,,
70663,bleeding,,,,unfriendly,,,,
70664,corrected,0.057,0.675,0.157,unfriendly,NEGATIVE,NEUTRAL,guilt,
70665,office,,,,unfriendly,,,,
70666,avoiding,,,,unfriendly,,,,
70667,freezer,,,,unfriendly,,,,
70668,gum,,,,unfriendly,,,,
70669,revealed,0.06,0.665,0.158,unfriendly,POSITIVE,NEUTRAL,shame,
70670,ashtray,0.406,0.382,0.265,unfriendly,NEGATIVE,NEUTRAL,guilt,
70671,differnet,0.057,0.6679999999999999,0.152,unfriendly,NEGATIVE,NEUTRAL,disgust,2.0
70672,perfectly,,,,unfriendly,,,,
70673,sweets,,,,unfriendly,,,,
70674,emotional,,,,unfriendly,,,,
70675,lion,,,,unfriendly,,,,
70676,knew,0.062,0.67,0.158,unfriendly,POSITIVE,NEUTRAL,shame,
70677,taxes,,,,unfriendly,,,,
70678,discovered,0.065,0.6729999999999999,0.158,unfriendly,POSITIVE,NEUTRAL,shame,
70679,favor,,,,unfriendly,,,,
70680,some,,,,unfriendly,,,,
70681,stepping,,,,unfriendly,,,,
70682,uhm,,,,unfriendly,,,,
70683,cheating,,,,unfriendly,,,,
70684,fine,,,,unfriendly,,,,
70685,pics,,,,unfriendly,,,,
70686,williams,,,,unfriendly,,,,
70687,microwave,,,,unfriendly,,,,
70688,herrings,0.055,0.675,0.155,unfriendly,NEGATIVE,NEUTRAL,disgust,2.0
70689,begging,,,,unfriendly,,,,
70690,snow,,,,unfriendly,,,,
70691,somewhere,,,,unfriendly,,,,
70692,hat,,,,unfriendly,,,,
70693,saved,,,,unfriendly,,,,
70694,roof,,,,unfriendly,,,,
70695,mentioned,0.064,0.6679999999999999,0.152,unfriendly,POSITIVE,NEUTRAL,shame,
70696,wear,,,,unfriendly,,,,
70697,horrible,,,,unfriendly,,,,
70698,consider,,,,unfriendly,,,,
70699,van,,,,unfriendly,,,,
70700,stat,,,,unfriendly,,,,
70701,dew,,,,unfriendly,,,,
70702,dun,,,,unfriendly,,,,
70703,penalty,,,,unfriendly,,,,
70704,washed,,,,unfriendly,,,,
70705,play,,,,unfriendly,,,,
70706,hardcore,,,,unfriendly,,,,
70707,it,,,,unfriendly,,,,
70708,transfer,,,,unfriendly,,,,
70709,bleach,,,,unfriendly,,,,
70710,youu,,,,unfriendly,,,,
70711,insecure,,,,unfriendly,,,,
70712,lynch,,,,unfriendly,,,,
70713,complicate,,,,unfriendly,,,,
70714,lunacy,,,,unfriendly,,,,
70715,compress,,,,unfriendly,,,,
70716,vampire,,,,unfriendly,,,,
70717,lunatic,,,,unfriendly,,,,
70718,mad,,,,unfriendly,,,,
70719,usurp,,,,unfriendly,,,,
70720,complain,,,,unfriendly,,,,
70721,usurped,,,,unfriendly,,,,
70722,complaint,,,,unfriendly,,,,
70723,madness,,,,unfriendly,,,,
70724,madman,,,,unfriendly,,,,
70725,madden,,,,unfriendly,,,,
70726,ashamed,0.156,0.588,0.228,unfriendly,NEGATIVE,NEGATIVE,shame,
70727,compulsion,,,,unfriendly,,,,
70728,vengeance,,,,unfriendly,,,,
70729,vengeful,,,,unfriendly,,,,
70730,venomous,,,,unfriendly,,,,
70731,concussion,,,,unfriendly,,,,
70732,condemn,,,,unfriendly,,,,
70733,vent,,,,unfriendly,,,,
70734,venom,,,,unfriendly,,,,
70735,vendetta,,,,unfriendly,,,,
70736,condemnation,,,,unfriendly,,,,
70737,condescension,,,,unfriendly,,,,
70738,lonely,,,,unfriendly,,,,
70739,asleep,0.604,0.1,0.27,unfriendly,NEGATIVE,NEUTRAL,shame,
70740,concealment,,,,unfriendly,,,,
70741,lose,,,,unfriendly,,,,
70742,vehement,,,,unfriendly,,,,
70743,loss,,,,unfriendly,,,,
70744,losing,,,,unfriendly,,,,
70745,loudness,,,,unfriendly,,,,
70746,upset,,,,unfriendly,,,,
70747,combat,,,,unfriendly,,,,
70748,combatant,,,,unfriendly,,,,
70749,unruly,,,,unfriendly,,,,
70750,combative,,,,unfriendly,,,,
70751,mastery,,,,unfriendly,,,,
70752,coldness,,,,unfriendly,,,,
70753,malfunctioning,0.057,0.67,0.153,unfriendly,NEGATIVE,NEGATIVE,joy,2.0
70754,aspects,0.439,0.48,0.565,unfriendly,POSITIVE,NEUTRAL,shame,
70755,asthma,0.198,0.5489999999999999,0.227,unfriendly,NEGATIVE,NEUTRAL,sadness,2.0
70756,massacre,,,,unfriendly,,,,
70757,collusion,,,,unfriendly,,,,
70758,unpaid,,,,unfriendly,,,,
70759,martial,,,,unfriendly,,,,
70760,asthmatic,0.229,0.706,0.294,unfriendly,NEGATIVE,NEUTRAL,,2.0
70761,masochism,,,,unfriendly,,,,
70762,collision,,,,unfriendly,,,,
70763,manslaughter,,,,unfriendly,,,,
70764,malignant,,,,unfriendly,,,,
70765,malign,,,,unfriendly,,,,
70766,malicious,,,,unfriendly,,,,
70767,malice,,,,unfriendly,,,,
70768,communism,,,,unfriendly,,,,
70769,malpractice,,,,unfriendly,,,,
70770,commotion,,,,unfriendly,,,,
70771,uprising,,,,unfriendly,,,,
70772,upheaval,,,,unfriendly,,,,
70773,malevolent,,,,unfriendly,,,,
70774,manipulation,,,,unfriendly,,,,
70775,unsettled,,,,unfriendly,,,,
70776,untoward,,,,unfriendly,,,,
70777,untrustworthy,,,,unfriendly,,,,
70778,astray,0.098,0.6759999999999999,0.308,unfriendly,NEGATIVE,NEUTRAL,fear,2.0
70779,unsympathetic,,,,unfriendly,,,,
70780,maniac,,,,unfriendly,,,,
70781,unthinkable,,,,unfriendly,,,,
70782,mangle,,,,unfriendly,,,,
70783,contradict,,,,unfriendly,,,,
70784,warden,,,,unfriendly,,,,
70785,warfare,,,,unfriendly,,,,
70786,contraband,,,,unfriendly,,,,
70787,recovered,0.064,0.6709999999999999,0.154,unfriendly,POSITIVE,NEUTRAL,guilt,
70788,legalized,,,,unfriendly,,,,
70789,warlike,,,,unfriendly,,,,
70790,leukemia,,,,unfriendly,,,,
70791,contemptuous,,,,unfriendly,,,,
70792,contemptible,,,,unfriendly,,,,
70793,contentious,,,,unfriendly,,,,
70794,waffle,,,,unfriendly,,,,
70795,vulgarity,,,,unfriendly,,,,
70796,contempt,,,,unfriendly,,,,
70797,lava,,,,unfriendly,,,,
70798,lawyer,,,,unfriendly,,,,
70799,lawsuit,,,,unfriendly,,,,
70800,lawlessness,,,,unfriendly,,,,
70801,convict,,,,unfriendly,,,,
70802,latent,,,,unfriendly,,,,
70803,assert,0.75,0.619,0.809,unfriendly,NEGATIVE,NEUTRAL,shame,
70804,coop,,,,unfriendly,,,,
70805,assurance,0.675,0.442,0.7040000000000001,unfriendly,POSITIVE,NEUTRAL,guilt,
70806,warrior,,,,unfriendly,,,,
70807,warp,,,,unfriendly,,,,
70808,controversial,,,,unfriendly,,,,
70809,wasted,,,,unfriendly,,,,
70810,wasteful,,,,unfriendly,,,,
70811,confusion,,,,unfriendly,,,,
70812,vicious,,,,unfriendly,,,,
70813,confront,,,,unfriendly,,,,
70814,victim,,,,unfriendly,,,,
70815,victimized,,,,unfriendly,,,,
70816,litigious,,,,unfriendly,,,,
70817,litigate,,,,unfriendly,,,,
70818,livid,,,,unfriendly,,,,
70819,liquor,,,,unfriendly,,,,
70820,villainous,,,,unfriendly,,,,
70821,versus,,,,unfriendly,,,,
70822,assessment,0.75,0.623,0.6579999999999999,unfriendly,POSITIVE,NEUTRAL,shame,
70823,vermin,,,,unfriendly,,,,
70824,conflict,,,,unfriendly,,,,
70825,loath,,,,unfriendly,,,,
70826,confiscate,,,,unfriendly,,,,
70827,conflagration,,,,unfriendly,,,,
70828,veto,,,,unfriendly,,,,
70829,members,0.057,0.665,0.155,unfriendly,POSITIVE,NEUTRAL,shame,
70830,loathe,,,,unfriendly,,,,
70831,confine,,,,unfriendly,,,,
70832,confined,,,,unfriendly,,,,
70833,confinement,,,,unfriendly,,,,
70834,loathsome,,,,unfriendly,,,,
70835,conspirator,,,,unfriendly,,,,
70836,lie,,,,unfriendly,,,,
70837,volatility,,,,unfriendly,,,,
70838,liberate,,,,unfriendly,,,,
70839,libel,,,,unfriendly,,,,
70840,atrophy,0.177,0.54,0.208,unfriendly,NEGATIVE,NEUTRAL,disgust,2.0
70841,constraint,,,,unfriendly,,,,
70842,consternation,,,,unfriendly,,,,
70843,violence,,,,unfriendly,,,,
70844,violent,,,,unfriendly,,,,
70845,conquest,,,,unfriendly,,,,
70846,violently,,,,unfriendly,,,,
70847,violation,,,,unfriendly,,,,
70848,vindicate,,,,unfriendly,,,,
70849,vindictive,,,,unfriendly,,,,
70850,attacker,0.185,0.962,0.629,unfriendly,NEGATIVE,NEUTRAL,,2.0
70851,lightning,,,,unfriendly,,,,
70852,limited,,,,unfriendly,,,,
70853,virulence,,,,unfriendly,,,,
70854,rook,,,,unfriendly,,,,
70855,riotous,,,,unfriendly,,,,
70856,riot,,,,unfriendly,,,,
70857,ringer,,,,unfriendly,,,,
70858,rivalry,,,,unfriendly,,,,
70859,rocket,,,,unfriendly,,,,
70860,robbery,,,,unfriendly,,,,
70861,rob,,,,unfriendly,,,,
70862,sabotage,,,,unfriendly,,,,
70863,saber,,,,unfriendly,,,,
70864,ruthless,,,,unfriendly,,,,
70865,saloon,,,,unfriendly,,,,
70866,row,,,,unfriendly,,,,
70867,ruined,,,,unfriendly,,,,
70868,ruinous,,,,unfriendly,,,,
70869,restitution,,,,unfriendly,,,,
70870,retaliate,,,,unfriendly,,,,
70871,restriction,,,,unfriendly,,,,
70872,restrain,,,,unfriendly,,,,
70873,retaliation,,,,unfriendly,,,,
70874,resentment,,,,unfriendly,,,,
70875,resentful,,,,unfriendly,,,,
70876,resent,,,,unfriendly,,,,
70877,athletic,0.857,0.7979999999999999,0.708,unfriendly,POSITIVE,NEUTRAL,guilt,
70878,resisting,,,,unfriendly,,,,
70879,resistance,,,,unfriendly,,,,
70880,resign,,,,unfriendly,,,,
70881,retaliatory,,,,unfriendly,,,,
70882,ribbon,,,,unfriendly,,,,
70883,rheumatism,,,,unfriendly,,,,
70884,revulsion,,,,unfriendly,,,,
70885,revolver,,,,unfriendly,,,,
70886,revolution,,,,unfriendly,,,,
70887,revolting,,,,unfriendly,,,,
70888,revolt,,,,unfriendly,,,,
70889,revoke,,,,unfriendly,,,,
70890,rifle,,,,unfriendly,,,,
70891,ridiculous,,,,unfriendly,,,,
70892,ridicule,,,,unfriendly,,,,
70893,retribution,,,,unfriendly,,,,
70894,retract,,,,unfriendly,,,,
70895,reversal,,,,unfriendly,,,,
70896,revenge,,,,unfriendly,,,,
70897,separatist,,,,unfriendly,,,,
70898,senseless,,,,unfriendly,,,,
70899,segregate,,,,unfriendly,,,,
70900,sedition,,,,unfriendly,,,,
70901,selfish,,,,unfriendly,,,,
70902,shatter,,,,unfriendly,,,,
70903,sharpen,,,,unfriendly,,,,
70904,shell,,,,unfriendly,,,,
70905,sham,,,,unfriendly,,,,
70906,shaky,,,,unfriendly,,,,
70907,shackle,,,,unfriendly,,,,
70908,scandalous,,,,unfriendly,,,,
70909,scapegoat,,,,unfriendly,,,,
70910,scar,,,,unfriendly,,,,
70911,schizophrenia,,,,unfriendly,,,,
70912,schism,,,,unfriendly,,,,
70913,scare,,,,unfriendly,,,,
70914,scarcity,,,,unfriendly,,,,
70915,overturned,0.062,0.667,0.156,unfriendly,NEGATIVE,NEUTRAL,fear,2.0
70916,sarcasm,,,,unfriendly,,,,
70917,savagery,,,,unfriendly,,,,
70918,savage,,,,unfriendly,,,,
70919,attrition,0.229,0.54,0.259,unfriendly,NEGATIVE,NEUTRAL,,2.0
70920,satanic,,,,unfriendly,,,,
70921,sectarian,,,,unfriendly,,,,
70922,really,0.058,0.67,0.157,unfriendly,POSITIVE,NEUTRAL,guilt,
70923,scorching,,,,unfriendly,,,,
70924,scolding,,,,unfriendly,,,,
70925,scold,,,,unfriendly,,,,
70926,scoff,,,,unfriendly,,,,
70927,scorn,,,,unfriendly,,,,
70928,questionned,0.059,0.672,0.156,unfriendly,NEGATIVE,NEUTRAL,fear,2.0
70929,attend,0.65,0.42,0.625,unfriendly,POSITIVE,NEUTRAL,guilt,
70930,scorpion,,,,unfriendly,,,,
70931,scoundrel,,,,unfriendly,,,,
70932,toild,0.06,0.6729999999999999,0.152,unfriendly,NEGATIVE,NEUTRAL,fear,2.0
70933,screwed,,,,unfriendly,,,,
70934,screaming,,,,unfriendly,,,,
70935,scream,,,,unfriendly,,,,
70936,scrapie,,,,unfriendly,,,,
70937,scourge,,,,unfriendly,,,,
70938,reacted,0.059,0.6679999999999999,0.154,unfriendly,POSITIVE,NEUTRAL,guilt,
70939,recalcitrant,,,,unfriendly,,,,
70940,recidivism,,,,unfriendly,,,,
70941,recession,,,,unfriendly,,,,
70942,rebellion,,,,unfriendly,,,,
70943,rebel,,,,unfriendly,,,,
70944,adder,,,,unfriendly,,,,
70945,recklessness,,,,unfriendly,,,,
70946,reckless,,,,unfriendly,,,,
70947,rail,,,,unfriendly,,,,
70948,raid,,,,unfriendly,,,,
70949,raging,,,,unfriendly,,,,
70950,aftermath,,,,unfriendly,,,,
70951,affront,,,,unfriendly,,,,
70952,rampage,,,,unfriendly,,,,
70953,ram,,,,unfriendly,,,,
70954,rage,,,,unfriendly,,,,
70955,agony,,,,unfriendly,,,,
70956,agitation,,,,unfriendly,,,,
70957,agitated,,,,unfriendly,,,,
70958,aggravating,,,,unfriendly,,,,
70959,aggravation,,,,unfriendly,,,,
70960,aggression,,,,unfriendly,,,,
70961,aggressive,,,,unfriendly,,,,
70962,aggressor,,,,unfriendly,,,,
70963,aggravated,,,,unfriendly,,,,
70964,raving,,,,unfriendly,,,,
70965,advocacy,,,,unfriendly,,,,
70966,ravenous,,,,unfriendly,,,,
70967,rave,,,,unfriendly,,,,
70968,adversary,,,,unfriendly,,,,
70969,adverse,,,,unfriendly,,,,
70970,adversity,,,,unfriendly,,,,
70971,react,,,,unfriendly,,,,
70972,rapping,,,,unfriendly,,,,
70973,rape,,,,unfriendly,,,,
70974,ransom,,,,unfriendly,,,,
70975,actionable,,,,unfriendly,,,,
70976,rating,,,,unfriendly,,,,
70977,rascal,,,,unfriendly,,,,
70978,abolish,,,,unfriendly,,,,
70979,abomination,,,,unfriendly,,,,
70980,remand,,,,unfriendly,,,,
70981,remiss,,,,unfriendly,,,,
70982,abhor,,,,unfriendly,,,,
70983,abhorrent,,,,unfriendly,,,,
70984,repellent,,,,unfriendly,,,,
70985,repudiation,,,,unfriendly,,,,
70986,reproach,,,,unfriendly,,,,
70987,reprisal,,,,unfriendly,,,,
70988,reprimand,,,,unfriendly,,,,
70989,abandoned,,,,unfriendly,,,,
70990,abandonment,,,,unfriendly,,,,
70991,remove,,,,unfriendly,,,,
70992,attempt,0.625,0.491,0.431,unfriendly,NEGATIVE,NEUTRAL,shame,
70993,repay,,,,unfriendly,,,,
70994,renounce,,,,unfriendly,,,,
70995,renegade,,,,unfriendly,,,,
70996,attempted,0.594,0.58,0.5670000000000001,unfriendly,POSITIVE,NEUTRAL,shame,
70997,rejects,,,,unfriendly,,,,
70998,rejection,,,,unfriendly,,,,
70999,accused,,,,unfriendly,,,,
71000,accuser,,,,unfriendly,,,,
71001,accusing,,,,unfriendly,,,,
71002,accusation,,,,unfriendly,,,,
71003,accursed,,,,unfriendly,,,,
71004,reject,,,,unfriendly,,,,
71005,abuse,,,,unfriendly,,,,
71006,leavemealone,,,,unfriendly,,,,
71007,annoy,,,,unfriendly,,,,
71008,suicide,,,,unfriendly,,,,
71009,hot,,,,unfriendly,,,,
71010,cantstandit,,,,unfriendly,,,,
71011,prison,,,,unfriendly,,,,
71012,dissonance,,,,unfriendly,,,,
71013,depravity,,,,unfriendly,,,,
71014,bigoted,,,,unfriendly,,,,
71015,hassle,,,,unfriendly,,,,
71016,fiesty,,,,unfriendly,,,,
71017,perversion,,,,unfriendly,,,,
71018,dictatorial,,,,unfriendly,,,,
71019,tackled,,,,unfriendly,,,,
71020,allegation,,,,unfriendly,,,,
71021,belittle,,,,unfriendly,,,,
71022,venting,,,,unfriendly,,,,
71023,divorce,,,,unfriendly,,,,
71024,dishonest,,,,unfriendly,,,,
71025,unleash,,,,unfriendly,,,,
71026,pow,,,,unfriendly,,,,
71027,poachers,,,,unfriendly,,,,
71028,poaching,,,,unfriendly,,,,
71029,attire,0.742,0.388,0.483,unfriendly,POSITIVE,NEUTRAL,shame,
71030,roar,,,,unfriendly,,,,
71031,bile,,,,unfriendly,,,,
71032,hangry,,,,unfriendly,,,,
71033,cretins,,,,unfriendly,,,,
71034,distrust,,,,unfriendly,,,,
71035,disrespectful,,,,unfriendly,,,,
71036,idiotic,,,,unfriendly,,,,
71037,still,0.063,0.674,0.158,unfriendly,NEGATIVE,NEUTRAL,sadness,2.0
71038,grrr,,,,unfriendly,,,,
71039,inimical,,,,unfriendly,,,,
71040,duress,,,,unfriendly,,,,
71041,prisoner,,,,unfriendly,,,,
71042,degeneracy,,,,unfriendly,,,,
71043,wanker,,,,unfriendly,,,,
71044,heated,,,,unfriendly,,,,
71045,antagonist,,,,unfriendly,,,,
71046,prejudice,,,,unfriendly,,,,
71047,humiliate,,,,unfriendly,,,,
71048,annoyin,,,,unfriendly,,,,
71049,foul,,,,unfriendly,,,,
71050,stolen,,,,unfriendly,,,,
71051,hadenough,,,,unfriendly,,,,
71052,disparity,,,,unfriendly,,,,
71053,shrill,,,,unfriendly,,,,
71054,firearms,,,,unfriendly,,,,
71055,autism,0.235,0.5,0.447,unfriendly,NEGATIVE,NEUTRAL,,2.0
71056,skirmish,,,,unfriendly,,,,
71057,argument,,,,unfriendly,,,,
71058,sting,,,,unfriendly,,,,
71059,dispute,,,,unfriendly,,,,
71060,intruder,,,,unfriendly,,,,
71061,prejudicial,,,,unfriendly,,,,
71062,exacerbation,,,,unfriendly,,,,
71063,twofaced,,,,unfriendly,,,,
71064,flares,,,,unfriendly,,,,
71065,incendiary,,,,unfriendly,,,,
71066,aunt,0.667,0.29100000000000004,0.42,unfriendly,POSITIVE,NEUTRAL,guilt,
71067,badness,,,,unfriendly,,,,
71068,fatally,0.061,0.665,0.157,unfriendly,NEGATIVE,NEUTRAL,disgust,2.0
71069,juststop,,,,unfriendly,,,,
71070,dismay,,,,unfriendly,,,,
71071,entangled,,,,unfriendly,,,,
71072,auntie,0.643,0.275,0.447,unfriendly,POSITIVE,NEUTRAL,guilt,
71073,grumble,,,,unfriendly,,,,
71074,argumentation,,,,unfriendly,,,,
71075,frustrating,,,,unfriendly,,,,
71076,disservice,,,,unfriendly,,,,
71077,inhuman,,,,unfriendly,,,,
71078,pervert,,,,unfriendly,,,,
71079,avenger,,,,unfriendly,,,,
71080,infraction,,,,unfriendly,,,,
71081,annoyed,,,,unfriendly,,,,
71082,dissident,,,,unfriendly,,,,
71083,incest,,,,unfriendly,,,,
71084,anathema,,,,unfriendly,,,,
71085,avarice,,,,unfriendly,,,,
71086,sinful,,,,unfriendly,,,,
71087,smuggler,,,,unfriendly,,,,
71088,stayaway,,,,unfriendly,,,,
71089,disobedient,,,,unfriendly,,,,
71090,autopsy,0.252,0.65,0.5379999999999999,unfriendly,NEGATIVE,NEUTRAL,disgust,2.0
71091,alienate,,,,unfriendly,,,,
71092,sucker,,,,unfriendly,,,,
71093,imprisoned,,,,unfriendly,,,,
71094,disgrace,,,,unfriendly,,,,
71095,strained,,,,unfriendly,,,,
71096,deceit,,,,unfriendly,,,,
71097,blame,,,,unfriendly,,,,
71098,disapproved,,,,unfriendly,,,,
71099,demand,,,,unfriendly,,,,
71100,fricking,,,,unfriendly,,,,
71101,stupidpeople,,,,unfriendly,,,,
71102,avalanche,0.265,0.915,0.6829999999999999,unfriendly,NEGATIVE,NEUTRAL,fear,2.0
71103,getoveryourself,,,,unfriendly,,,,
71104,hammering,,,,unfriendly,,,,
71105,nobodycares,,,,unfriendly,,,,
71106,derogation,,,,unfriendly,,,,
71107,storm,,,,unfriendly,,,,
71108,frenzied,,,,unfriendly,,,,
71109,disfigured,,,,unfriendly,,,,
71110,enmity,,,,unfriendly,,,,
71111,avenge,0.073,0.867,0.5589999999999999,unfriendly,NEGATIVE,NEUTRAL,,2.0
71112,bane,,,,unfriendly,,,,
71113,avenging,0.14300000000000002,0.88,0.7170000000000001,unfriendly,NEGATIVE,NEUTRAL,,2.0
71114,grump,,,,unfriendly,,,,
71115,jerks,,,,unfriendly,,,,
71116,banish,,,,unfriendly,,,,
71117,possessed,,,,unfriendly,,,,
71118,disrupting,,,,unfriendly,,,,
71119,auditorium,0.529,0.49,0.5379999999999999,unfriendly,POSITIVE,NEUTRAL,shame,
71120,patronising,,,,unfriendly,,,,
71121,dominate,,,,unfriendly,,,,
71122,spear,,,,unfriendly,,,,
71123,animus,,,,unfriendly,,,,
71124,averseness,0.29600000000000004,0.606,0.528,unfriendly,NEGATIVE,NEUTRAL,,2.0
71125,banished,,,,unfriendly,,,,
71126,derision,,,,unfriendly,,,,
71127,fear,,,,unfriendly,,,,
71128,antithesis,,,,unfriendly,,,,
71129,anguish,,,,unfriendly,,,,
71130,defy,,,,unfriendly,,,,
71131,shun,,,,unfriendly,,,,
71132,injustice,,,,unfriendly,,,,
71133,delusional,,,,unfriendly,,,,
71134,fervor,,,,unfriendly,,,,
71135,intractable,,,,unfriendly,,,,
71136,foaming,,,,unfriendly,,,,
71137,darkside,,,,unfriendly,,,,
71138,forcibly,,,,unfriendly,,,,
71139,guillotine,,,,unfriendly,,,,
71140,storming,,,,unfriendly,,,,
71141,inferno,,,,unfriendly,,,,
71142,invasion,,,,unfriendly,,,,
71143,immoral,,,,unfriendly,,,,
71144,puncture,,,,unfriendly,,,,
71145,bitterness,,,,unfriendly,,,,
71146,slur,,,,unfriendly,,,,
71147,harshness,,,,unfriendly,,,,
71148,intrusive,,,,unfriendly,,,,
71149,spite,,,,unfriendly,,,,
71150,disgust,,,,unfriendly,,,,
71151,assail,,,,unfriendly,,,,
71152,guilty,,,,unfriendly,,,,
71153,depraved,,,,unfriendly,,,,
71154,incarceration,,,,unfriendly,,,,
71155,bickering,,,,unfriendly,,,,
71156,shutit,,,,unfriendly,,,,
71157,shutup,,,,unfriendly,,,,
71158,damage,,,,unfriendly,,,,
71159,pillage,,,,unfriendly,,,,
71160,provoking,,,,unfriendly,,,,
71161,vexed,,,,unfriendly,,,,
71162,indignation,,,,unfriendly,,,,
71163,invader,,,,unfriendly,,,,
71164,soannoyed,,,,unfriendly,,,,
71165,bigot,,,,unfriendly,,,,
71166,tiredofit,,,,unfriendly,,,,
71167,hurtful,,,,unfriendly,,,,
71168,injurious,,,,unfriendly,,,,
71169,twats,,,,unfriendly,,,,
71170,battery,,,,unfriendly,,,,
71171,wednesday,0.057,0.6709999999999999,0.16,unfriendly,NEGATIVE,NEUTRAL,fear,2.0
71172,smack,,,,unfriendly,,,,
71173,cussed,,,,unfriendly,,,,
71174,irritate,,,,unfriendly,,,,
71175,insane,,,,unfriendly,,,,
71176,fiend,,,,unfriendly,,,,
71177,arsehole,,,,unfriendly,,,,
71178,strife,,,,unfriendly,,,,
71179,deprivation,,,,unfriendly,,,,
71180,slavery,,,,unfriendly,,,,
71181,gang,,,,unfriendly,,,,
71182,awkward,0.29600000000000004,0.65,0.358,unfriendly,NEGATIVE,NEGATIVE,disgust,2.0
71183,frustrate,,,,unfriendly,,,,
71184,blast,,,,unfriendly,,,,
71185,antagonistic,,,,unfriendly,,,,
71186,discrimination,,,,unfriendly,,,,
71187,irks,,,,unfriendly,,,,
71188,asshole,,,,unfriendly,,,,
71189,ranting,,,,unfriendly,,,,
71190,awry,0.156,0.54,0.275,unfriendly,NEGATIVE,NEGATIVE,negative,2.0
71191,sickening,,,,unfriendly,,,,
71192,diatribe,,,,unfriendly,,,,
71193,disgraced,,,,unfriendly,,,,
71194,intolerable,,,,unfriendly,,,,
71195,antagonism,,,,unfriendly,,,,
71196,bitterly,,,,unfriendly,,,,
71197,insult,,,,unfriendly,,,,
71198,frustrates,,,,unfriendly,,,,
71199,blaze,,,,unfriendly,,,,
71200,wanted,0.063,0.67,0.155,unfriendly,POSITIVE,NEUTRAL,guilt,
71201,fits,,,,unfriendly,,,,
71202,betrayal,,,,unfriendly,,,,
71203,banshee,,,,unfriendly,,,,
71204,devastating,,,,unfriendly,,,,
71205,idiots,,,,unfriendly,,,,
71206,grating,,,,unfriendly,,,,
71207,hurt,,,,unfriendly,,,,
71208,bearish,,,,unfriendly,,,,
71209,retards,,,,unfriendly,,,,
71210,bellows,,,,unfriendly,,,,
71211,grovelling,0.055,0.6709999999999999,0.157,unfriendly,NEGATIVE,NEUTRAL,disgust,2.0
71212,deceived,,,,unfriendly,,,,
71213,glare,,,,unfriendly,,,,
71214,invade,,,,unfriendly,,,,
71215,frightful,,,,unfriendly,,,,
71216,perdition,,,,unfriendly,,,,
71217,dissension,,,,unfriendly,,,,
71218,disgraceful,,,,unfriendly,,,,
71219,expectations,0.056,0.675,0.156,unfriendly,POSITIVE,NEUTRAL,guilt,
71220,preposterous,,,,unfriendly,,,,
71221,punishment,,,,unfriendly,,,,
71222,arghhhh,,,,unfriendly,,,,
71223,deceive,,,,unfriendly,,,,
71224,ire,,,,unfriendly,,,,
71225,fustrated,,,,unfriendly,,,,
71226,sin,,,,unfriendly,,,,
71227,decry,,,,unfriendly,,,,
71228,blackmail,,,,unfriendly,,,,
71229,defiance,,,,unfriendly,,,,
71230,grievance,,,,unfriendly,,,,
71231,ticked,,,,unfriendly,,,,
71232,grab,,,,unfriendly,,,,
71233,stomped,,,,unfriendly,,,,
71234,noisily,0.058,0.6679999999999999,0.152,unfriendly,NEGATIVE,NEUTRAL,disgust,2.0
71235,disturbed,,,,unfriendly,,,,
71236,subjugation,,,,unfriendly,,,,
71237,grouchy,,,,unfriendly,,,,
71238,backfire,0.265,0.612,0.491,unfriendly,NEGATIVE,NEUTRAL,,2.0
